"timestamp","count","area","address","lat","lon"
"07/12/2018",4.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"07/12/2018",3.00,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
"07/12/2018",2.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"07/12/2018",2.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"08/01/2018",1087.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"08/01/2018",926.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"08/01/2018",796.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"08/01/2018",406.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"08/01/2018",367.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"08/01/2018",294.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"08/01/2018",294.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"08/01/2018",284.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"08/01/2018",186.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"08/01/2018",178.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"08/01/2018",177.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"08/01/2018",148.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"08/01/2018",145.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"08/01/2018",142.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"08/01/2018",115.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"08/01/2018",114.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"08/01/2018",94.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"08/01/2018",85.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"08/01/2018",71.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"08/01/2018",64.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"08/01/2018",60.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"08/01/2018",48.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"08/01/2018",40.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"08/01/2018",40.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"08/01/2018",38.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"08/01/2018",37.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"08/01/2018",37.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"08/01/2018",35.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"08/01/2018",33.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"08/01/2018",32.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"08/01/2018",22.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"08/01/2018",21.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"08/01/2018",19.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"08/01/2018",17.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"08/01/2018",16.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"08/01/2018",12.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"08/01/2018",9.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"08/01/2018",6.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"08/01/2018",3.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"08/01/2018",2.00,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
"08/01/2018",2.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"08/01/2018",2.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"08/01/2018",1.00,"Edilizia","via Fermi, 4","43.71652","10.39422"
"08/01/2018",1.00,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
"08/02/2018",577.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"08/02/2018",494.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"08/02/2018",446.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"08/02/2018",144.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"08/02/2018",113.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"08/02/2018",108.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"08/02/2018",102.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"08/02/2018",93.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"08/02/2018",87.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"08/02/2018",74.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"08/02/2018",69.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"08/02/2018",60.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"08/02/2018",51.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"08/02/2018",50.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"08/02/2018",48.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"08/02/2018",37.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"08/02/2018",33.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"08/02/2018",31.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"08/02/2018",29.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"08/02/2018",19.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"08/02/2018",19.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"08/02/2018",17.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"08/02/2018",13.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"08/02/2018",12.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"08/02/2018",10.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"08/02/2018",10.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"08/02/2018",9.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"08/02/2018",8.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"08/02/2018",8.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"08/02/2018",5.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"08/02/2018",4.00,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
"08/02/2018",3.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"08/02/2018",3.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"08/02/2018",2.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"08/02/2018",2.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"08/02/2018",1.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"08/02/2018",1.00,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
"08/02/2018",1.00,"Edilizia","via Fermi, 4","43.71652","10.39422"
"08/02/2018",1.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"08/02/2018",1.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"08/02/2018",1.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"08/03/2018",2897.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"08/03/2018",2353.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"08/03/2018",1764.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"08/03/2018",1015.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"08/03/2018",646.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"08/03/2018",634.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"08/03/2018",486.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"08/03/2018",474.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"08/03/2018",435.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"08/03/2018",400.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"08/03/2018",375.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"08/03/2018",365.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"08/03/2018",328.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"08/03/2018",254.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"08/03/2018",212.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"08/03/2018",198.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"08/03/2018",191.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"08/03/2018",165.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"08/03/2018",144.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"08/03/2018",101.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"08/03/2018",94.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"08/03/2018",91.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"08/03/2018",83.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"08/03/2018",78.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"08/03/2018",74.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"08/03/2018",63.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"08/03/2018",54.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"08/03/2018",43.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"08/03/2018",38.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"08/03/2018",35.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"08/03/2018",26.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"08/03/2018",22.00,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
"08/03/2018",21.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"08/03/2018",19.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"08/03/2018",15.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"08/03/2018",14.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"08/03/2018",12.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"08/03/2018",11.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"08/03/2018",10.00,"Edilizia","via Fermi, 4","43.71652","10.39422"
"08/03/2018",9.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"08/03/2018",5.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"08/03/2018",5.00,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
"08/03/2018",5.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"08/03/2018",4.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"08/03/2018",2.00,"Ex Dipartimento di Chimica","Via Risorgimento, 35","43.71833","10.39137"
"08/04/2018",271.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"08/04/2018",267.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"08/04/2018",196.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"08/04/2018",149.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"08/04/2018",124.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"08/04/2018",106.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"08/04/2018",101.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"08/04/2018",98.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"08/04/2018",89.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"08/04/2018",79.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"08/04/2018",59.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"08/04/2018",59.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"08/04/2018",47.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"08/04/2018",38.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"08/04/2018",24.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"08/04/2018",21.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"08/04/2018",21.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"08/04/2018",16.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"08/04/2018",16.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"08/04/2018",11.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"08/04/2018",11.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"08/04/2018",11.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"08/04/2018",11.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"08/04/2018",7.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"08/04/2018",6.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"08/04/2018",4.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"08/04/2018",3.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"08/04/2018",2.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"08/04/2018",1.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"08/05/2018",896.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"08/05/2018",794.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"08/05/2018",773.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"08/05/2018",234.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"08/05/2018",219.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"08/05/2018",205.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"08/05/2018",158.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"08/05/2018",156.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"08/05/2018",115.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"08/05/2018",108.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"08/05/2018",104.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"08/05/2018",103.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"08/05/2018",101.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"08/05/2018",91.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"08/05/2018",89.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"08/05/2018",70.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"08/05/2018",69.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"08/05/2018",64.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"08/05/2018",55.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"08/05/2018",48.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"08/05/2018",40.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"08/05/2018",39.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"08/05/2018",31.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"08/05/2018",27.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"08/05/2018",25.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"08/05/2018",24.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"08/05/2018",24.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"08/05/2018",20.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"08/05/2018",18.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"08/05/2018",18.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"08/05/2018",18.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"08/05/2018",15.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"08/05/2018",15.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"08/05/2018",10.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"08/05/2018",9.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"08/05/2018",4.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"08/05/2018",4.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"08/05/2018",3.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"08/05/2018",2.00,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
"08/05/2018",2.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"08/05/2018",1.00,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
"08/05/2018",1.00,"Edilizia","via Fermi, 4","43.71652","10.39422"
"08/05/2018",1.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"08/05/2018",1.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"08/06/2018",497.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"08/06/2018",376.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"08/06/2018",273.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"08/06/2018",155.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"08/06/2018",127.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"08/06/2018",125.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"08/06/2018",117.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"08/06/2018",107.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
